,id,usa_prices
35207,36208,1.2
35208,36209,0.4
35209,36210,7.9
35210,36211,12.01
35211,36212,8.45
35212,36213,10.06
35213,36214,8.04
35214,36215,7.9
35215,36216,9.25
35216,36217,6.02
35217,36218,7.05
35218,36219,10.06
35219,36220,8.04
35220,36221,8.04
35221,36222,7.23
35222,36223,12.09
35223,36224,8.04
35224,36225,4.82
35225,36226,8.22
35226,36227,8.04
35227,36228,15.98
35228,36229,10.06
35229,36230,10.06
35230,36231,10.06
35231,36232,10.06
35232,36233,10.06
35233,36234,7.05
35234,36235,9.87
35235,36236,10.58
35236,36237,8.22
35237,36238,6.83
35238,36239,18.11
35239,36240,2.82
35240,36241,0.4
35241,36242,8.67
35242,36243,4.42
35243,36244,8.22
35244,36245,10.07
35245,36246,11.27
35246,36247,8.35
35247,36248,4.93
35248,36249,3.37
35249,36250,15.51
35250,36251,6.02
35251,36252,10.58
35252,36253,4.01
35253,36254,13.61
35254,36255,8.04
35255,36256,6.02
35256,36257,13.61
35257,36258,6.02
35258,36259,12.09
35259,36260,9.67
35260,36261,6.47
35261,36262,8.45
35262,36263,10.07
35263,36264,9.17
35264,36265,12.09
35265,36266,9.3
35266,36267,6.02
35267,36268,10.72
35268,36269,6.02
35269,36270,8.04
35270,36271,8.04
35271,36272,3.22
35272,36273,9.87
35273,36274,10.72
35274,36275,10.06
35275,36276,3.61
35276,36277,11.28
35277,36278,8.04
35278,36279,2.8
35279,36280,6.46
35280,36281,6.44
35281,36282,3.21
35282,36283,6.44
35283,36284,12.09
35284,36285,11.28
35285,36286,7.05
35286,36287,14.1
35287,36288,14.1
35288,36289,4.56
35289,36290,8.46
35290,36291,8.04
35291,36292,8.46
35292,36293,7.05
35293,36294,5.64
35294,36295,5.64
35295,36296,7.05
35296,36297,8.46
35297,36298,7.05
35298,36299,9.87
35299,36300,7.05
35300,36301,7.05
35301,36302,14.1
35302,36303,8.46
35303,36304,7.05
35304,36305,1.41
35305,36306,8.46
35306,36307,8.04
35307,36308,8.35
35308,36309,5.64
35309,36310,11.28
35310,36311,7.76
35311,36312,7.76
35312,36313,9.07
35313,36314,7.05
35314,36315,8.46
35315,36316,8.45
35316,36317,6.02
35317,36318,7.04
35318,36319,7.05
35319,36320,12.09
35320,36321,10.58
35321,36322,8.31
35322,36323,10.58
35323,36324,6.04
35324,36325,7.88
35325,36326,3.65
35326,36327,9.87
35327,36328,8.46
35328,36329,8.63
35329,36330,3.38
35330,36331,15.71
35331,36332,8.46
35332,36333,9.87
35333,36334,2.72
35334,36335,10.68
35335,36336,8.45
35336,36337,7.4
35337,36338,10.68
35338,36339,10.68
35339,36340,3.89
35340,36341,12.07
35341,36342,8.45
35342,36343,10.06
35343,36344,10.58
35344,36345,10.06
35345,36346,8.04
35346,36347,7.4
35347,36348,11.27
35348,36349,8.04
35349,36350,12.69
35350,36351,6.04
35351,36352,8.22
35352,36353,8.04
35353,36354,6.21
35354,36355,7.05
35355,36356,7.04
35356,36357,10.58
35357,36358,7.17
35358,36359,0.0
35359,36360,10.06
35360,36361,7.6
35361,36362,6.02
35362,36363,12.09
35363,36364,5.63
35364,36365,10.58
35365,36366,14.1
35366,36367,7.4
35367,36368,6.02
35368,36369,10.06
35369,36370,10.83
35370,36371,10.58
35371,36372,8.46
35372,36373,7.4
35373,36374,0.28
35374,36375,13.15
35375,36376,14.1
35376,36377,2.8
35377,36378,0.0
35378,36379,8.46
35379,36380,6.03
35380,36381,2.0
35381,36382,0.28
35382,36383,5.9
35383,36384,4.02
35384,36385,7.05
35385,36386,10.96
35386,36387,14.1
35387,36388,6.02
35388,36389,11.28
35389,36390,5.91
35390,36391,7.4
35391,36392,7.4
35392,36393,9.07
35393,36394,10.06
35394,36395,16.93
35395,36396,4.02
35396,36397,15.98
35397,36398,10.06
35398,36399,8.46
35399,36400,2.18
35400,36401,10.68
35401,36402,2.0
35402,36403,6.03
35403,36404,14.1
35404,36405,2.8
35405,36406,7.89
35406,36407,3.09
35407,36408,6.03
35408,36409,6.02
35409,36410,7.05
35410,36411,14.08
35411,36412,1.97
35412,36413,9.13
35413,36414,6.03
35414,36415,2.8
35415,36416,2.0
35416,36417,8.46
35417,36418,7.76
35418,36419,5.64
35419,36420,5.64
35420,36421,6.71
35421,36422,6.04
35422,36423,1.41
35423,36424,15.09
35424,36425,12.07
35425,36426,7.76
35426,36427,10.68
35427,36428,10.15
35428,36429,8.04
35429,36430,12.69
35430,36431,14.09
35431,36432,11.28
35432,36433,6.03
35433,36434,5.22
35434,36435,0.28
35435,36436,2.8
35436,36437,8.46
35437,36438,1.19
35438,36439,0.28
35439,36440,5.22
35440,36441,13.63
35441,36442,0.89
35442,36443,2.0
35443,36444,2.8
35444,36445,8.05
35445,36446,11.53
35446,36447,5.14
35447,36448,6.03
35448,36449,3.21
35449,36450,10.06
35450,36451,2.8
35451,36452,3.21
35452,36453,3.61
35453,36454,0.78
35454,36455,8.77
35455,36456,8.73
35456,36457,2.8
35457,36458,5.22
35458,36459,6.44
35459,36460,12.79
35460,36461,4.56
35461,36462,2.8
35462,36463,10.07
35463,36464,7.05
35464,36465,13.61
35465,36466,9.07
35466,36467,8.05
35467,36468,3.89
35468,36469,12.13
35469,36470,4.21
35470,36471,7.05
35471,36472,1.19
35472,36473,5.22
35473,36474,12.69
35474,36475,4.22
35475,36476,7.04
35476,36477,5.03
35477,36478,4.15
35478,36479,4.42
35479,36480,0.28
35480,36481,2.0
35481,36482,7.64
35482,36483,11.74
35483,36484,10.07
35484,36485,5.22
35485,36486,0.28
35486,36487,2.8
35487,36488,6.83
35488,36489,6.83
35489,36490,7.39
35490,36491,3.22
35491,36492,6.02
35492,36493,14.1
35493,36494,2.8
35494,36495,5.64
35495,36496,2.8
35496,36497,12.68
35497,36498,5.22
35498,36499,10.07
35499,36500,5.22
35500,36501,1.59
35501,36502,4.42
35502,36503,7.82
35503,36504,7.04
35504,36505,6.02
35505,36506,7.4
35506,36507,8.46
35507,36508,7.05
35508,36509,4.14
35509,36510,7.24
35510,36511,7.05
35511,36512,4.82
35512,36513,16.93
35513,36514,1.68
35514,36515,6.03
35515,36516,12.69
35516,36517,3.89
35517,36518,3.89
35518,36519,3.89
35519,36520,9.3
35520,36521,3.61
35521,36522,9.36
35522,36523,8.05
35523,36524,5.64
35524,36525,8.04
35525,36526,7.05
35526,36527,9.87
35527,36528,5.02
35528,36529,10.06
35529,36530,8.46
35530,36531,9.87
35531,36532,12.79
35532,36533,8.06
35533,36534,12.69
35534,36535,7.05
35535,36536,6.03
35536,36537,8.04
35537,36538,6.02
35538,36539,10.06
35539,36540,10.62
35540,36541,5.06
35541,36542,7.05
35542,36543,2.8
35543,36544,8.46
35544,36545,12.13
35545,36546,11.28
35546,36547,6.53
35547,36548,8.46
35548,36549,8.46
35549,36550,7.05
35550,36551,9.87
35551,36552,8.22
35552,36553,12.09
35553,36554,11.28
35554,36555,8.46
35555,36556,9.87
35556,36557,13.15
35557,36558,6.85
35558,36559,8.04
35559,36560,8.04
35560,36561,9.3
35561,36562,5.64
35562,36563,8.67
35563,36564,2.73
35564,36565,2.8
35565,36566,9.3
35566,36567,7.05
35567,36568,5.31
35568,36569,2.25
35569,36570,6.03
35570,36571,6.92
35571,36572,2.0
35572,36573,2.41
35573,36574,10.96
35574,36575,8.31
35575,36576,6.02
35576,36577,5.63
35577,36578,11.28
35578,36579,7.05
35579,36580,5.64
35580,36581,7.05
35581,36582,8.46
35582,36583,10.62
35583,36584,9.3
35584,36585,2.35
35585,36586,3.36
35586,36587,8.39
35587,36588,8.39
35588,36589,5.22
35589,36590,3.61
35590,36591,8.46
35591,36592,5.64
35592,36593,2.25
35593,36594,6.02
35594,36595,8.31
35595,36596,8.04
35596,36597,7.89
35597,36598,3.89
35598,36599,8.46
35599,36600,6.03
35600,36601,10.06
35601,36602,7.04
35602,36603,0.0
35603,36604,9.87
35604,36605,7.05
35605,36606,8.67
35606,36607,16.92
35607,36608,12.07
35608,36609,8.04
35609,36610,8.06
35610,36611,8.46
35611,36612,8.31
35612,36613,8.04
35613,36614,9.87
35614,36615,6.02
35615,36616,10.07
35616,36617,8.46
35617,36618,2.25
35618,36619,9.02
35619,36620,9.87
35620,36621,6.02
35621,36622,5.22
35622,36623,0.0
35623,36624,8.22
35624,36625,7.05
35625,36626,7.89
35626,36627,6.03
35627,36628,8.45
35628,36629,9.02
35629,36630,3.21
35630,36631,8.39
35631,36632,1.41
35632,36633,6.03
35633,36634,3.21
35634,36635,4.42
35635,36636,3.21
35636,36637,2.25
35637,36638,6.02
35638,36639,3.61
35639,36640,3.21
35640,36641,5.63
35641,36642,5.22
35642,36643,8.39
35643,36644,8.04
35644,36645,2.0
35645,36646,8.04
35646,36647,9.1
35647,36648,3.22
35648,36649,2.8
35649,36650,10.5
35650,36651,4.02
35651,36652,3.61
35652,36653,1.59
35653,36654,3.21
35654,36655,6.44
35655,36656,7.05
35656,36657,14.1
35657,36658,3.89
35658,36659,3.89
35659,36660,5.49
35660,36661,8.04
35661,36662,9.87
35662,36663,8.46
35663,36664,6.02
35664,36665,10.68
35665,36666,8.04
35666,36667,9.02
35667,36668,12.09
35668,36669,8.46
35669,36670,7.4
35670,36671,12.69
35671,36672,4.56
35672,36673,5.64
35673,36674,6.91
35674,36675,9.08
35675,36676,6.82
35676,36677,2.8
35677,36678,2.8
35678,36679,7.76
35679,36680,7.05
35680,36681,6.81
35681,36682,5.44
35682,36683,3.62
35683,36684,6.03
35684,36685,7.24
35685,36686,6.03
35686,36687,2.18
35687,36688,2.8
35688,36689,2.29
35689,36690,7.24
35690,36691,5.22
35691,36692,5.22
35692,36693,0.89
35693,36694,0.89
35694,36695,5.63
35695,36696,9.3
35696,36697,5.64
35697,36698,9.26
35698,36699,6.85
35699,36700,11.28
35700,36701,7.04
35701,36702,12.09
35702,36703,8.46
35703,36704,3.89
35704,36705,8.04
35705,36706,6.76
35706,36707,9.17
35707,36708,8.46
35708,36709,5.64
35709,36710,3.89
35710,36711,6.03
35711,36712,7.05
35712,36713,8.46
35713,36714,10.06
35714,36715,11.28
35715,36716,9.13
35716,36717,9.3
35717,36718,9.87
35718,36719,7.76
35719,36720,7.04
35720,36721,7.4
35721,36722,4.56
35722,36723,6.85
35723,36724,6.03
35724,36725,8.04
35725,36726,14.1
35726,36727,8.04
35727,36728,8.46
35728,36729,5.08
35729,36730,6.85
35730,36731,3.87
35731,36732,2.8
35732,36733,8.46
35733,36734,3.65
35734,36735,6.03
35735,36736,6.29
35736,36737,8.46
35737,36738,6.75
35738,36739,11.28
35739,36740,11.28
35740,36741,8.46
35741,36742,8.46
35742,36743,7.05
35743,36744,8.46
35744,36745,8.46
35745,36746,7.05
35746,36747,6.02
35747,36748,10.58
35748,36749,12.09
35749,36750,12.07
35750,36751,9.3
35751,36752,8.46
35752,36753,8.04
35753,36754,6.46
35754,36755,7.05
35755,36756,3.21
35756,36757,2.41
35757,36758,2.8
35758,36759,4.22
35759,36760,7.65
35760,36761,6.36
35761,36762,2.8
35762,36763,7.76
35763,36764,6.81
35764,36765,2.8
35765,36766,6.46
35766,36767,2.0
35767,36768,6.04
35768,36769,3.21
35769,36770,7.27
35770,36771,4.02
35771,36772,1.59
35772,36773,8.31
35773,36774,6.03
35774,36775,6.91
35775,36776,4.14
35776,36777,2.41
35777,36778,7.84
35778,36779,4.42
35779,36780,5.22
35780,36781,4.42
35781,36782,3.61
35782,36783,2.0
35783,36784,5.63
35784,36785,11.28
35785,36786,7.05
35786,36787,14.1
35787,36788,6.85
35788,36789,2.0
35789,36790,2.0
35790,36791,10.62
35791,36792,4.02
35792,36793,4.82
35793,36794,0.38
35794,36795,6.92
35795,36796,1.19
35796,36797,6.03
35797,36798,1.59
35798,36799,1.59
35799,36800,6.04
35800,36801,2.0
35801,36802,0.38
35802,36803,3.21
35803,36804,1.19
35804,36805,3.61
35805,36806,5.22
35806,36807,4.42
35807,36808,5.93
35808,36809,4.02
35809,36810,4.42
35810,36811,10.47
35811,36812,5.63
35812,36813,1.83
35813,36814,12.05
35814,36815,9.55
35815,36816,6.76
35816,36817,2.0
35817,36818,2.0
35818,36819,2.8
35819,36820,5.63
35820,36821,7.04
35821,36822,1.97
35822,36823,5.63
35823,36824,5.64
35824,36825,11.87
35825,36826,5.93
35826,36827,2.8
35827,36828,7.71
35828,36829,2.0
35829,36830,5.22
35830,36831,18.11
35831,36832,2.8
35832,36833,5.63
35833,36834,11.36
35834,36835,3.61
35835,36836,1.19
35836,36837,4.51
35837,36838,10.58
35838,36839,7.05
35839,36840,5.63
35840,36841,7.05
35841,36842,2.8
35842,36843,10.07
35843,36844,2.8
35844,36845,2.8
35845,36846,3.61
35846,36847,2.0
35847,36848,3.61
35848,36849,2.0
35849,36850,3.36
35850,36851,5.64
35851,36852,3.36
35852,36853,6.85
35853,36854,1.68
35854,36855,6.35
35855,36856,7.24
35856,36857,5.22
35857,36858,5.64
35858,36859,4.02
35859,36860,14.1
35860,36861,2.8
35861,36862,5.64
35862,36863,2.41
35863,36864,6.85
35864,36865,7.05
35865,36866,2.41
35866,36867,4.02
35867,36868,12.09
35868,36869,9.05
35869,36870,8.05
35870,36871,4.82
35871,36872,4.42
35872,36873,2.41
35873,36874,4.42
35874,36875,3.21
35875,36876,7.31
35876,36877,4.02
35877,36878,2.25
35878,36879,18.11
35879,36880,2.0
35880,36881,3.21
35881,36882,5.64
35882,36883,7.64
35883,36884,2.25
35884,36885,8.46
35885,36886,4.42
35886,36887,9.05
35887,36888,1.36
35888,36889,2.8
35889,36890,6.77
35890,36891,2.8
35891,36892,5.22
35892,36893,2.8
35893,36894,5.52
35894,36895,3.61
35895,36896,6.28
35896,36897,4.02
35897,36898,8.22
35898,36899,8.04
35899,36900,8.04
35900,36901,8.04
35901,36902,3.62
35902,36903,10.06
35903,36904,0.84
35904,36905,5.82
35905,36906,7.05
35906,36907,6.48
35907,36908,8.04
35908,36909,6.51
35909,36910,10.07
35910,36911,6.04
35911,36912,8.04
35912,36913,12.07
35913,36914,8.04
35914,36915,1.2
35915,36916,7.56
35916,36917,7.04
35917,36918,9.87
35918,36919,4.98
35919,36920,5.64
35920,36921,4.98
35921,36922,8.04
35922,36923,0.46
35923,36924,5.82
35924,36925,8.04
35925,36926,7.33
35926,36927,1.2
35927,36928,8.04
35928,36929,8.04
35929,36930,10.06
35930,36931,7.23
35931,36932,7.04
35932,36933,5.64
35933,36934,2.0
35934,36935,4.98
35935,36936,8.04
35936,36937,10.68
35937,36938,10.68
35938,36939,7.4
35939,36940,9.87
35940,36941,9.87
35941,36942,12.79
35942,36943,9.87
35943,36944,9.87
35944,36945,10.68
35945,36946,5.56
35946,36947,10.06
35947,36948,17.31
35948,36949,10.06
35949,36950,12.07
35950,36951,5.63
35951,36952,11.42
35952,36953,10.06
35953,36954,9.87
35954,36955,6.85
35955,36956,10.68
35956,36957,12.07
35957,36958,12.09
35958,36959,2.8
35959,36960,5.63
35960,36961,12.09
35961,36962,11.28
35962,36963,10.68
35963,36964,9.02
35964,36965,8.35
35965,36966,7.89
35966,36967,10.06
35967,36968,10.06
35968,36969,12.09
35969,36970,14.09
35970,36971,3.89
35971,36972,8.45
35972,36973,18.27
35973,36974,10.83
35974,36975,8.46
35975,36976,10.68
35976,36977,11.51
35977,36978,12.09
35978,36979,9.87
35979,36980,5.64
35980,36981,10.06
35981,36982,9.87
35982,36983,0.89
35983,36984,14.1
35984,36985,14.1
35985,36986,6.03
35986,36987,13.15
35987,36988,10.06
35988,36989,8.46
35989,36990,0.89
35990,36991,18.95
35991,36992,10.58
35992,36993,8.22
35993,36994,10.68
35994,36995,6.64
35995,36996,3.87
35996,36997,2.18
35997,36998,0.0
35998,36999,8.04
35999,37000,11.51
36000,37001,12.09
36001,37002,8.04
36002,37003,11.28
36003,37004,2.8
36004,37005,9.13
36005,37006,10.06
36006,37007,6.02
36007,37008,8.22
36008,37009,8.04
36009,37010,4.23
36010,37011,7.05
36011,37012,0.89
36012,37013,3.42
36013,37014,6.03
36014,37015,8.04
36015,37016,10.06
36016,37017,8.45
36017,37018,7.4
36018,37019,7.05
36019,37020,8.67
36020,37021,8.04
36021,37022,6.09
36022,37023,9.59
36023,37024,10.68
36024,37025,8.22
36025,37026,8.04
36026,37027,13.15
36027,37028,8.46
36028,37029,20.24
36029,37030,10.06
36030,37031,6.22
36031,37032,8.04
36032,37033,16.24
36033,37034,8.04
36034,37035,13.69
36035,37036,6.02
36036,37037,5.34
36037,37038,15.11
36038,37039,7.4
36039,37040,10.06
36040,37041,8.06
36041,37042,7.04
36042,37043,2.11
36043,37044,8.06
36044,37045,6.03
36045,37046,14.1
36046,37047,10.06
36047,37048,7.05
36048,37049,10.68
36049,37050,12.46
36050,37051,13.15
36051,37052,8.46
36052,37053,8.45
36053,37054,21.16
36054,37055,0.0
36055,37056,8.22
36056,37057,18.11
36057,37058,8.06
36058,37059,7.6
36059,37060,12.07
36060,37061,12.69
36061,37062,8.18
36062,37063,6.03
36063,37064,11.42
36064,37065,12.09
36065,37066,6.03
36066,37067,14.09
36067,37068,12.09
36068,37069,5.64
36069,37070,9.87
36070,37071,8.04
36071,37072,10.06
36072,37073,10.06
36073,37074,5.35
36074,37075,7.04
36075,37076,8.04
36076,37077,10.68
36077,37078,5.92
36078,37079,9.87
36079,37080,7.05
36080,37081,12.13
36081,37082,10.58
36082,37083,8.45
36083,37084,6.02
36084,37085,9.05
36085,37086,8.06
36086,37087,10.06
36087,37088,8.3
36088,37089,3.89
36089,37090,5.92
36090,37091,9.87
36091,37092,7.05
36092,37093,11.28
36093,37094,12.09
36094,37095,8.31
36095,37096,12.07
36096,37097,11.28
36097,37098,1.61
36098,37099,4.21
36099,37100,9.87
36100,37101,10.06
36101,37102,7.4
36102,37103,9.87
36103,37104,6.03
36104,37105,8.45
36105,37106,7.04
36106,37107,4.21
36107,37108,8.04
36108,37109,8.04
36109,37110,11.28
36110,37111,8.04
36111,37112,8.04
36112,37113,7.05
36113,37114,11.42
36114,37115,13.81
36115,37116,6.21
36116,37117,7.04
36117,37118,3.66
36118,37119,7.25
36119,37120,8.04
36120,37121,7.05
36121,37122,5.64
36122,37123,10.06
36123,37124,6.03
36124,37125,14.09
36125,37126,6.03
36126,37127,10.68
36127,37128,2.8
36128,37129,6.03
36129,37130,14.89
36130,37131,7.05
36131,37132,9.87
36132,37133,12.09
36133,37134,12.07
36134,37135,6.03
36135,37136,6.02
36136,37137,9.07
36137,37138,2.42
36138,37139,5.35
36139,37140,8.04
36140,37141,8.46
36141,37142,10.18
36142,37143,7.05
36143,37144,8.04
36144,37145,7.4
36145,37146,6.85
36146,37147,6.04
36147,37148,3.21
36148,37149,3.69
36149,37150,7.05
36150,37151,14.1
36151,37152,6.02
36152,37153,6.76
36153,37154,12.09
36154,37155,12.13
36155,37156,7.05
36156,37157,10.68
36157,37158,8.04
36158,37159,1.61
36159,37160,12.07
36160,37161,8.04
36161,37162,8.45
36162,37163,20.15
36163,37164,7.05
36164,37165,6.03
36165,37166,3.89
36166,37167,7.6
36167,37168,11.42
36168,37169,9.13
36169,37170,7.05
36170,37171,10.68
36171,37172,0.91
36172,37173,10.68
36173,37174,5.92
36174,37175,7.05
36175,37176,5.64
36176,37177,6.03
36177,37178,10.06
36178,37179,1.41
36179,37180,8.46
36180,37181,6.02
36181,37182,7.05
36182,37183,10.06
36183,37184,12.09
36184,37185,8.46
36185,37186,2.8
36186,37187,10.06
36187,37188,10.68
36188,37189,10.68
36189,37190,10.68
36190,37191,7.05
36191,37192,6.03
36192,37193,8.46
36193,37194,5.08
36194,37195,7.05
36195,37196,7.05
36196,37197,5.63
36197,37198,12.33
36198,37199,15.11
36199,37200,10.58
36200,37201,8.04
36201,37202,5.64
36202,37203,8.04
36203,37204,0.38
36204,37205,6.03
36205,37206,1.96
36206,37207,9.87
36207,37208,10.06
36208,37209,2.25
36209,37210,12.09
36210,37211,3.89
36211,37212,6.03
36212,37213,10.68
36213,37214,7.05
36214,37215,2.25
36215,37216,10.15
36216,37217,6.03
36217,37218,5.75
36218,37219,2.29
36219,37220,7.05
36220,37221,4.23
36221,37222,7.05
36222,37223,9.87
36223,37224,9.87
36224,37225,6.02
36225,37226,7.05
36226,37227,7.05
36227,37228,7.05
36228,37229,5.64
36229,37230,6.85
36230,37231,6.83
36231,37232,8.04
36232,37233,3.89
36233,37234,5.64
36234,37235,7.05
36235,37236,7.05
36236,37237,5.63
36237,37238,8.46
36238,37239,7.05
36239,37240,7.05
36240,37241,8.46
36241,37242,7.05
36242,37243,9.87
36243,37244,10.5
36244,37245,8.46
36245,37246,7.05
36246,37247,7.05
36247,37248,1.97
36248,37249,8.04
36249,37250,10.68
36250,37251,6.03
36251,37252,2.45
36252,37253,9.87
36253,37254,7.05
36254,37255,7.4
36255,37256,10.68
36256,37257,8.46
36257,37258,2.25
36258,37259,1.38
36259,37260,5.92
36260,37261,3.65
36261,37262,1.97
36262,37263,2.25
36263,37264,2.25
36264,37265,12.27
36265,37266,6.02
36266,37267,8.46
36267,37268,8.46
36268,37269,16.24
36269,37270,10.68
36270,37271,7.05
36271,37272,8.46
36272,37273,12.79
36273,37274,12.92
36274,37275,9.3
36275,37276,4.22
36276,37277,5.63
36277,37278,12.07
36278,37279,8.46
36279,37280,6.02
36280,37281,11.28
36281,37282,6.21
36282,37283,7.05
36283,37284,6.03
36284,37285,6.03
36285,37286,2.25
36286,37287,6.85
36287,37288,7.05
36288,37289,19.57
36289,37290,7.05
36290,37291,10.68
36291,37292,8.04
36292,37293,7.05
36293,37294,10.5
36294,37295,12.13
36295,37296,7.05
36296,37297,12.69
36297,37298,7.24
36298,37299,7.05
36299,37300,8.46
36300,37301,4.02
36301,37302,3.67
36302,37303,19.45
36303,37304,7.05
36304,37305,7.05
36305,37306,7.05
36306,37307,8.45
36307,37308,7.05
36308,37309,5.92
36309,37310,6.02
36310,37311,7.05
36311,37312,5.64
36312,37313,6.03
36313,37314,10.68
36314,37315,6.03
36315,37316,6.85
36316,37317,7.05
36317,37318,21.15
36318,37319,16.93
36319,37320,16.12
36320,37321,6.92
36321,37322,5.63
36322,37323,5.22
36323,37324,7.05
36324,37325,9.87
36325,37326,7.05
36326,37327,7.05
36327,37328,7.33
36328,37329,7.05
36329,37330,7.05
36330,37331,12.79
36331,37332,0.4
36332,37333,9.87
36333,37334,13.65
36334,37335,14.1
36335,37336,7.05
36336,37337,3.09
36337,37338,7.05
36338,37339,7.05
36339,37340,12.69
36340,37341,4.22
36341,37342,11.28
36342,37343,7.05
36343,37344,8.04
36344,37345,6.03
36345,37346,10.68
36346,37347,7.05
36347,37348,8.04
36348,37349,14.1
36349,37350,1.68
36350,37351,1.97
36351,37352,12.13
36352,37353,10.15
36353,37354,3.89
36354,37355,7.76
36355,37356,10.06
36356,37357,12.09
36357,37358,13.82
36358,37359,8.04
36359,37360,2.25
36360,37361,10.06
36361,37362,1.08
36362,37363,7.05
36363,37364,2.25
36364,37365,3.21
36365,37366,7.4
36366,37367,7.05
36367,37368,7.05
36368,37369,6.03
36369,37370,11.27
36370,37371,12.79
36371,37372,7.04
36372,37373,10.06
36373,37374,6.16
36374,37375,14.1
36375,37376,5.63
36376,37377,9.87
36377,37378,8.18
36378,37379,7.05
36379,37380,7.76
36380,37381,14.95
36381,37382,4.79
36382,37383,3.67
36383,37384,5.46
36384,37385,9.87
36385,37386,5.92
36386,37387,3.67
36387,37388,8.35
36388,37389,2.29
36389,37390,1.83
36390,37391,5.22
36391,37392,4.79
36392,37393,8.04
36393,37394,12.79
36394,37395,7.05
36395,37396,8.04
36396,37397,7.05
36397,37398,7.76
36398,37399,6.85
36399,37400,15.21
36400,37401,5.08
36401,37402,5.08
36402,37403,7.4
36403,37404,10.07
36404,37405,7.05
36405,37406,0.89
36406,37407,10.06
36407,37408,10.68
36408,37409,14.1
36409,37410,10.41
36410,37411,12.09
36411,37412,9.87
36412,37413,6.03
36413,37414,18.11
36414,37415,8.04
36415,37416,8.3
36416,37417,10.41
36417,37418,6.03
36418,37419,3.67
36419,37420,2.8
36420,37421,9.87
36421,37422,8.67
36422,37423,8.22
36423,37424,5.35
36424,37425,3.89
36425,37426,7.05
36426,37427,16.12
36427,37428,12.07
36428,37429,5.64
36429,37430,4.79
36430,37431,7.05
36431,37432,7.05
36432,37433,10.06
36433,37434,6.03
36434,37435,2.8
36435,37436,12.79
36436,37437,7.05
36437,37438,9.68
36438,37439,6.03
36439,37440,3.89
36440,37441,7.05
36441,37442,9.3
36442,37443,9.87
36443,37444,8.46
36444,37445,8.22
36445,37446,6.02
36446,37447,9.87
36447,37448,6.03
36448,37449,1.59
36449,37450,5.64
36450,37451,12.09
36451,37452,9.87
36452,37453,7.76
36453,37454,3.89
36454,37455,6.85
36455,37456,9.87
36456,37457,6.85
36457,37458,5.41
36458,37459,5.17
36459,37460,11.42
36460,37461,2.18
36461,37462,7.05
36462,37463,7.05
36463,37464,7.25
36464,37465,1.97
36465,37466,5.64
36466,37467,6.85
36467,37468,1.19
36468,37469,2.41
36469,37470,10.07
36470,37471,2.8
36471,37472,5.63
36472,37473,8.46
36473,37474,5.08
36474,37475,16.93
36475,37476,8.46
36476,37477,4.02
36477,37478,6.83
36478,37479,10.68
36479,37480,4.02
36480,37481,10.58
36481,37482,3.89
36482,37483,11.28
36483,37484,7.39
36484,37485,2.18
36485,37486,10.06
36486,37487,8.04
36487,37488,12.13
36488,37489,7.05
36489,37490,7.05
36490,37491,7.05
36491,37492,6.02
36492,37493,7.05
36493,37494,8.46
36494,37495,11.19
36495,37496,7.76
36496,37497,12.01
36497,37498,8.46
36498,37499,4.22
36499,37500,7.05
36500,37501,6.85
36501,37502,5.64
36502,37503,15.98
36503,37504,6.02
36504,37505,9.87
36505,37506,7.05
36506,37507,11.28
36507,37508,6.21
36508,37509,7.39
36509,37510,4.6
36510,37511,11.28
36511,37512,3.66
36512,37513,2.25
36513,37514,2.25
36514,37515,2.25
36515,37516,0.16
36516,37517,10.06
36517,37518,5.08
36518,37519,1.61
36519,37520,7.05
36520,37521,12.69
36521,37522,8.04
36522,37523,14.21
36523,37524,9.87
36524,37525,14.1
36525,37526,4.51
36526,37527,0.89
36527,37528,9.87
36528,37529,5.35
36529,37530,6.04
36530,37531,8.46
36531,37532,12.69
36532,37533,9.13
36533,37534,4.79
36534,37535,8.04
36535,37536,6.02
36536,37537,7.05
36537,37538,6.03
36538,37539,10.5
36539,37540,10.06
36540,37541,18.11
36541,37542,12.09
36542,37543,8.04
36543,37544,8.06
36544,37545,10.68
36545,37546,8.04
36546,37547,9.87
36547,37548,8.46
36548,37549,11.42
36549,37550,1.97
36550,37551,9.87
36551,37552,9.87
36552,37553,11.28
36553,37554,7.05
36554,37555,14.1
36555,37556,6.85
36556,37557,9.87
36557,37558,5.63
36558,37559,9.13
36559,37560,12.79
36560,37561,9.87
36561,37562,7.05
36562,37563,8.46
36563,37564,5.92
36564,37565,1.61
36565,37566,12.09
36566,37567,4.93
36567,37568,10.07
36568,37569,7.05
36569,37570,5.35
36570,37571,5.35
36571,37572,7.05
36572,37573,7.05
36573,37574,5.08
36574,37575,10.58
36575,37576,10.07
36576,37577,8.04
36577,37578,8.77
36578,37579,10.72
36579,37580,9.87
36580,37581,9.87
36581,37582,7.05
36582,37583,3.89
36583,37584,6.03
36584,37585,11.28
36585,37586,8.04
36586,37587,8.67
36587,37588,9.13
36588,37589,2.55
36589,37590,6.76
36590,37591,9.87
36591,37592,7.05
36592,37593,6.02
36593,37594,6.85
36594,37595,2.8
36595,37596,2.8
36596,37597,6.03
36597,37598,5.22
36598,37599,3.62
36599,37600,3.62
36600,37601,3.21
36601,37602,4.6
36602,37603,3.95
36603,37604,4.42
36604,37605,1.19
36605,37606,2.41
