,id,rating,number_of_ratings
37520,38521,,0
37521,38522,,0
37522,38523,,0
37523,38524,,0
37524,38525,,0
37525,38526,,0
37526,38527,,0
37527,38528,,0
37528,38529,,0
37529,38530,,0
37530,38531,,0
37531,38532,,0
37532,38533,,0
37533,38534,,0
37534,38535,,0
37535,38536,,0
37536,38537,4.0,0
37537,38538,,0
37538,38539,,0
37539,38540,,0
37540,38541,,0
37541,38542,,0
37542,38543,,0
37543,38544,,0
37544,38545,,0
37545,38546,,0
37546,38547,,0
37547,38548,,0
37548,38549,,0
37549,38550,,0
37550,38551,,0
37551,38552,,0
37552,38553,,0
37553,38554,,0
37554,38555,,0
37555,38556,,0
37556,38557,,0
37557,38558,,0
37558,38559,,0
37559,38560,,0
37560,38561,,0
37561,38562,,0
37562,38563,,0
37563,38564,,0
37564,38565,,0
37565,38566,,0
37566,38567,,0
37567,38568,,0
37568,38569,,0
37569,38570,,0
37570,38571,,0
37571,38572,,0
37572,38573,,0
37573,38574,,0
37574,38575,,0
37575,38576,,0
37576,38577,,0
37577,38578,,0
37578,38579,,0
37579,38580,,0
37580,38581,4.0,0
37581,38582,4.5,3
37582,38583,,0
37583,38584,5.0,0
37584,38585,4.0,0
37585,38586,5.0,0
37586,38587,5.0,0
37587,38588,,0
37588,38589,,0
37589,38590,,0
37590,38591,,0
37591,38592,,0
37592,38593,,0
37593,38594,,0
37594,38595,,0
37595,38596,5.0,4
37596,38597,5.0,5
37597,38598,4.0,0
37598,38599,,0
37599,38600,5.0,2
37600,38601,,0
37601,38602,,0
37602,38603,5.0,0
37603,38604,5.0,0
37604,38605,5.0,0
37605,38606,5.0,0
37606,38607,,0
37607,38608,,0
37608,38609,,0
37609,38610,4.0,0
37610,38611,5.0,0
37611,38612,,0
37612,38613,,0
37613,38614,,0
37614,38615,,0
37615,38616,,0
37616,38617,,0
37617,38618,,0
37618,38619,,0
37619,38620,,0
37620,38621,,0
37621,38622,,0
37622,38623,,0
37623,38624,4.0,2
37624,38625,,0
37625,38626,,0
37626,38627,5.0,2
37627,38628,,0
37628,38629,5.0,2
37629,38630,5.0,2
37630,38631,,0
37631,38632,,0
37632,38633,,0
37633,38634,,0
37634,38635,,0
37635,38636,,0
37636,38637,,0
37637,38638,,0
37638,38639,,0
37639,38640,,0
37640,38641,,0
37641,38642,5.0,0
37642,38643,5.0,0
37643,38644,,0
37644,38645,,0
37645,38646,,0
37646,38647,,0
37647,38648,,0
37648,38649,,0
37649,38650,,0
37650,38651,,0
37651,38652,4.0,0
37652,38653,4.5,2
37653,38654,,0
37654,38655,,0
37655,38656,5.0,2
37656,38657,5.0,2
37657,38658,5.0,0
37658,38659,5.0,0
37659,38660,,0
37660,38661,4.0,0
37661,38662,4.5,3
37662,38663,5.0,0
37663,38664,4.0,0
37664,38665,,0
37665,38666,,0
37666,38667,,0
37667,38668,5.0,0
37668,38669,4.5,2
37669,38670,,0
37670,38671,,0
37671,38672,,0
37672,38673,,0
37673,38674,,0
37674,38675,,0
37675,38676,,0
37676,38677,,0
37677,38678,,0
37678,38679,,0
37679,38680,,0
37680,38681,5.0,3
37681,38682,,0
37682,38683,,0
37683,38684,,0
37684,38685,,0
37685,38686,,0
37686,38687,,0
37687,38688,,0
37688,38689,,0
37689,38690,,0
37690,38691,,0
37691,38692,,0
37692,38693,,0
37693,38694,,0
37694,38695,,0
37695,38696,,0
37696,38697,3.5,4
37697,38698,,0
37698,38699,,0
37699,38700,,0
37700,38701,,0
37701,38702,,0
37702,38703,,0
37703,38704,,0
37704,38705,,0
37705,38706,,0
37706,38707,,0
37707,38708,,0
37708,38709,,0
37709,38710,,0
37710,38711,5.0,0
37711,38712,4.0,0
37712,38713,,0
37713,38714,,0
37714,38715,,0
37715,38716,,0
37716,38717,,0
37717,38718,,0
37718,38719,,0
37719,38720,,0
37720,38721,,0
37721,38722,,0
37722,38723,5.0,0
37723,38724,,0
37724,38725,,0
37725,38726,,0
37726,38727,,0
37727,38728,,0
37728,38729,,0
37729,38730,,0
37730,38731,4.0,0
37731,38732,5.0,0
37732,38733,5.0,0
37733,38734,,0
37734,38735,,0
37735,38736,,0
37736,38737,,0
37737,38738,,0
37738,38739,,0
37739,38740,,0
37740,38741,,0
37741,38742,,0
37742,38743,,0
37743,38744,,0
37744,38745,,0
37745,38746,,0
37746,38747,,0
37747,38748,,0
37748,38749,,0
37749,38750,,0
37750,38751,,0
37751,38752,,0
37752,38753,,0
37753,38754,,0
37754,38755,,0
37755,38756,,0
37756,38757,,0
37757,38758,,0
37758,38759,,0
37759,38760,,0
37760,38761,,0
37761,38762,,0
37762,38763,,0
37763,38764,,0
37764,38765,,0
37765,38766,,0
37766,38767,,0
37767,38768,,0
37768,38769,,0
37769,38770,,0
37770,38771,,0
37771,38772,,0
37772,38773,,0
37773,38774,,0
37774,38775,,0
37775,38776,,0
37776,38777,,0
37777,38778,,0
37778,38779,,0
37779,38780,,0
37780,38781,,0
37781,38782,,0
37782,38783,,0
37783,38784,,0
37784,38785,,0
37785,38786,,0
37786,38787,,0
37787,38788,,0
37788,38789,,0
37789,38790,,0
37790,38791,,0
37791,38792,,0
37792,38793,,0
37793,38794,,0
37794,38795,,0
37795,38796,,0
37796,38797,,0
37797,38798,,0
37798,38799,,0
37799,38800,,0
37800,38801,,0
37801,38802,,0
37802,38803,,0
37803,38804,,0
37804,38805,,0
37805,38806,,0
37806,38807,,0
37807,38808,,0
37808,38809,,0
37809,38810,,0
37810,38811,,0
37811,38812,,0
37812,38813,,0
37813,38814,,0
37814,38815,,0
37815,38816,,0
37816,38817,,0
37817,38818,,0
37818,38819,,0
37819,38820,,0
37820,38821,,0
37821,38822,,0
37822,38823,,0
37823,38824,,0
37824,38825,,0
37825,38826,,0
37826,38827,,0
37827,38828,,0
37828,38829,,0
37829,38830,,0
37830,38831,,0
37831,38832,,0
37832,38833,,0
37833,38834,3.0,0
37834,38835,,0
37835,38836,,0
37836,38837,,0
37837,38838,,0
37838,38839,,0
37839,38840,,0
37840,38841,,0
37841,38842,,0
37842,38843,,0
37843,38844,,0
37844,38845,,0
37845,38846,,0
37846,38847,,0
37847,38848,,0
37848,38849,,0
37849,38850,5.0,14
37850,38851,4.0,0
37851,38852,,0
37852,38853,,0
37853,38854,4.0,2
37854,38855,4.0,4
37855,38856,,0
37856,38857,3.0,0
37857,38858,,0
37858,38859,,0
37859,38860,5.0,0
37860,38861,,0
37861,38862,,0
37862,38863,,0
37863,38864,,0
37864,38865,,0
37865,38866,,0
37866,38867,,0
37867,38868,,0
37868,38869,,0
37869,38870,,0
37870,38871,,0
37871,38872,,0
37872,38873,,0
37873,38874,,0
37874,38875,,0
37875,38876,,0
37876,38877,,0
37877,38878,,0
37878,38879,,0
37879,38880,,0
37880,38881,,0
37881,38882,,0
37882,38883,,0
37883,38884,,0
37884,38885,,0
37885,38886,,0
37886,38887,,0
37887,38888,,0
37888,38889,,0
37889,38890,,0
37890,38891,,0
37891,38892,,0
37892,38893,,0
37893,38894,,0
37894,38895,,0
37895,38896,,0
37896,38897,,0
37897,38898,,0
37898,38899,,0
37899,38900,,0
37900,38901,,0
37901,38902,,0
37902,38903,,0
37903,38904,,0
37904,38905,,0
37905,38906,,0
37906,38907,,0
37907,38908,,0
37908,38909,,0
37909,38910,,0
37910,38911,,0
37911,38912,,0
37912,38913,,0
37913,38914,,0
37914,38915,5.0,0
37915,38916,,0
37916,38917,,0
37917,38918,,0
37918,38919,,0
37919,38920,,0
37920,38921,,0
37921,38922,,0
37922,38923,,0
37923,38924,,0
37924,38925,,0
37925,38926,,0
37926,38927,,0
37927,38928,,0
37928,38929,,0
37929,38930,,0
37930,38931,,0
37931,38932,,0
37932,38933,,0
37933,38934,,0
37934,38935,,0
37935,38936,,0
37936,38937,,0
37937,38938,,0
37938,38939,5.0,2
37939,38940,,0
37940,38941,,0
37941,38942,,0
37942,38943,,0
37943,38944,,0
37944,38945,,0
37945,38946,,0
37946,38947,,0
37947,38948,3.0,0
37948,38949,,0
37949,38950,,0
37950,38951,,0
37951,38952,4.5,2
37952,38953,,0
37953,38954,,0
37954,38955,,0
37955,38956,,0
37956,38957,,0
37957,38958,,0
37958,38959,,0
37959,38960,4.5,2
37960,38961,,0
37961,38962,,0
37962,38963,,0
37963,38964,,0
37964,38965,5.0,2
37965,38966,,0
37966,38967,,0
37967,38968,,0
37968,38969,,0
37969,38970,,0
37970,38971,4.0,3
37971,38972,,0
37972,38973,,0
37973,38974,5.0,0
37974,38975,,0
37975,38976,,0
37976,38977,4.5,3
37977,38978,,0
37978,38979,,0
37979,38980,,0
37980,38981,,0
37981,38982,,0
37982,38983,,0
37983,38984,,0
37984,38985,,0
37985,38986,,0
37986,38987,,0
37987,38988,,0
37988,38989,,0
37989,38990,,0
37990,38991,,0
37991,38992,,0
37992,38993,,0
37993,38994,,0
37994,38995,,0
37995,38996,,0
37996,38997,,0
37997,38998,,0
37998,38999,,0
37999,39000,,0
38000,39001,,0
38001,39002,,0
38002,39003,,0
38003,39004,,0
38004,39005,,0
38005,39006,,0
38006,39007,4.5,34
38007,39008,4.0,12
38008,39009,4.0,7
38009,39010,5.0,85
38010,39011,5.0,2
38011,39012,5.0,6
38012,39013,5.0,2
38013,39014,5.0,173
38014,39015,4.0,4
38015,39016,4.5,20
38016,39017,5.0,13
38017,39018,4.5,3
38018,39019,4.5,2
38019,39020,5.0,4
38020,39021,5.0,0
38021,39022,4.5,14
38022,39023,4.0,0
38023,39024,,0
38024,39025,,0
38025,39026,,0
38026,39027,,0
38027,39028,,0
38028,39029,,0
38029,39030,,0
38030,39031,,0
38031,39032,,0
38032,39033,,0
38033,39034,,0
38034,39035,,0
38035,39036,,0
38036,39037,,0
38037,39038,,0
38038,39039,,0
38039,39040,,0
38040,39041,3.5,3
38041,39042,,0
38042,39043,,0
38043,39044,,0
38044,39045,,0
38045,39046,,0
38046,39047,5.0,2
38047,39048,4.5,5
38048,39049,,0
38049,39050,,0
38050,39051,,0
38051,39052,,0
38052,39053,,0
38053,39054,,0
38054,39055,,0
38055,39056,,0
38056,39057,5.0,0
38057,39058,4.5,10
38058,39059,,0
38059,39060,5.0,7
38060,39061,4.5,3
38061,39062,,0
38062,39063,,0
38063,39064,5.0,3
38064,39065,4.5,2
38065,39066,5.0,4
38066,39067,5.0,2
38067,39068,,0
38068,39069,,0
38069,39070,,0
38070,39071,,0
38071,39072,,0
38072,39073,,0
38073,39074,,0
38074,39075,,0
38075,39076,,0
38076,39077,,0
38077,39078,,0
38078,39079,,0
38079,39080,,0
38080,39081,,0
38081,39082,,0
38082,39083,,0
38083,39084,,0
38084,39085,,0
38085,39086,4.0,0
38086,39087,,0
38087,39088,,0
38088,39089,,0
38089,39090,4.5,7
38090,39091,,0
38091,39092,,0
38092,39093,,0
38093,39094,,0
38094,39095,,0
38095,39096,,0
38096,39097,,0
38097,39098,,0
38098,39099,,0
38099,39100,,0
38100,39101,,0
38101,39102,,0
38102,39103,,0
38103,39104,,0
38104,39105,,0
38105,39106,5.0,2
38106,39107,4.5,2
38107,39108,3.0,0
38108,39109,,0
38109,39110,5.0,0
38110,39111,,0
38111,39112,5.0,0
38112,39113,,0
38113,39114,,0
38114,39115,,0
38115,39116,,0
38116,39117,5.0,0
38117,39118,4.5,7
38118,39119,4.0,4
38119,39120,,0
38120,39121,1.0,0
38121,39122,5.0,2
38122,39123,,0
38123,39124,4.0,0
38124,39125,5.0,0
38125,39126,,0
38126,39127,5.0,2
38127,39128,5.0,0
38128,39129,5.0,0
38129,39130,,0
38130,39131,4.0,3
38131,39132,,0
38132,39133,,0
38133,39134,,0
38134,39135,,0
38135,39136,,0
38136,39137,,0
38137,39138,,0
38138,39139,,0
38139,39140,5.0,4
38140,39141,5.0,8
38141,39142,5.0,0
38142,39143,4.0,0
38143,39144,,0
38144,39145,,0
38145,39146,,0
38146,39147,,0
38147,39148,,0
38148,39149,,0
38149,39150,,0
38150,39151,,0
38151,39152,,0
38152,39153,,0
38153,39154,,0
38154,39155,,0
38155,39156,,0
38156,39157,,0
38157,39158,,0
38158,39159,,0
38159,39160,,0
38160,39161,,0
38161,39162,4.0,0
38162,39163,,0
38163,39164,5.0,0
38164,39165,,0
38165,39166,,0
38166,39167,,0
38167,39168,,0
38168,39169,,0
38169,39170,,0
38170,39171,,0
38171,39172,,0
38172,39173,,0
38173,39174,,0
38174,39175,,0
38175,39176,,0
38176,39177,,0
38177,39178,,0
38178,39179,,0
38179,39180,,0
38180,39181,,0
38181,39182,3.0,0
38182,39183,,0
38183,39184,,0
38184,39185,,0
38185,39186,,0
38186,39187,,0
38187,39188,,0
38188,39189,,0
38189,39190,,0
38190,39191,,0
38191,39192,,0
38192,39193,,0
38193,39194,,0
38194,39195,,0
38195,39196,,0
38196,39197,,0
38197,39198,,0
38198,39199,5.0,2
38199,39200,4.5,4
38200,39201,5.0,0
38201,39202,5.0,0
38202,39203,4.5,4
38203,39204,4.0,2
38204,39205,5.0,2
38205,39206,,0
38206,39207,3.0,0
38207,39208,,0
38208,39209,5.0,0
38209,39210,,0
38210,39211,,0
38211,39212,,0
38212,39213,,0
38213,39214,,0
38214,39215,,0
38215,39216,,0
38216,39217,,0
38217,39218,,0
38218,39219,,0
38219,39220,,0
38220,39221,,0
38221,39222,,0
38222,39223,,0
38223,39224,,0
38224,39225,,0
38225,39226,,0
38226,39227,,0
38227,39228,2.0,2
38228,39229,,0
38229,39230,5.0,0
38230,39231,5.0,0
38231,39232,,0
38232,39233,5.0,0
38233,39234,5.0,2
38234,39235,5.0,0
38235,39236,,0
38236,39237,,0
38237,39238,,0
38238,39239,,0
38239,39240,4.0,0
38240,39241,5.0,0
38241,39242,,0
38242,39243,,0
38243,39244,,0
38244,39245,,0
38245,39246,,0
38246,39247,,0
38247,39248,,0
38248,39249,5.0,2
38249,39250,4.0,0
38250,39251,,0
38251,39252,,0
38252,39253,,0
38253,39254,5.0,0
38254,39255,,0
38255,39256,,0
38256,39257,5.0,2
38257,39258,,0
38258,39259,4.0,0
38259,39260,,0
38260,39261,,0
38261,39262,,0
38262,39263,,0
38263,39264,5.0,0
38264,39265,,0
38265,39266,,0
38266,39267,,0
38267,39268,,0
38268,39269,,0
38269,39270,5.0,0
38270,39271,,0
38271,39272,,0
38272,39273,,0
38273,39274,,0
38274,39275,,0
38275,39276,,0
38276,39277,,0
38277,39278,,0
38278,39279,,0
38279,39280,,0
38280,39281,3.0,0
38281,39282,,0
38282,39283,,0
38283,39284,,0
38284,39285,,0
38285,39286,,0
38286,39287,,0
38287,39288,,0
38288,39289,,0
38289,39290,,0
38290,39291,,0
38291,39292,,0
38292,39293,,0
38293,39294,,0
38294,39295,,0
38295,39296,5.0,0
38296,39297,,0
38297,39298,,0
38298,39299,,0
38299,39300,,0
38300,39301,,0
38301,39302,,0
38302,39303,,0
38303,39304,,0
38304,39305,,0
38305,39306,,0
38306,39307,,0
38307,39308,,0
38308,39309,,0
38309,39310,,0
38310,39311,,0
38311,39312,,0
38312,39313,5.0,0
38313,39314,,0
38314,39315,,0
38315,39316,,0
38316,39317,,0
38317,39318,,0
38318,39319,,0
38319,39320,,0
38320,39321,,0
38321,39322,,0
38322,39323,,0
38323,39324,,0
38324,39325,,0
38325,39326,,0
38326,39327,,0
38327,39328,,0
38328,39329,,0
38329,39330,,0
38330,39331,,0
38331,39332,,0
38332,39333,,0
38333,39334,,0
38334,39335,,0
38335,39336,,0
38336,39337,,0
38337,39338,,0
38338,39339,,0
38339,39340,,0
38340,39341,,0
38341,39342,,0
38342,39343,,0
38343,39344,,0
38344,39345,,0
38345,39346,,0
38346,39347,,0
38347,39348,,0
38348,39349,,0
38349,39350,,0
38350,39351,3.0,0
38351,39352,,0
38352,39353,,0
38353,39354,,0
38354,39355,,0
38355,39356,,0
38356,39357,,0
38357,39358,,0
38358,39359,,0
38359,39360,,0
38360,39361,,0
38361,39362,,0
38362,39363,,0
38363,39364,,0
38364,39365,,0
38365,39366,,0
38366,39367,,0
38367,39368,,0
38368,39369,,0
38369,39370,,0
38370,39371,,0
38371,39372,,0
38372,39373,,0
38373,39374,,0
38374,39375,,0
38375,39376,,0
38376,39377,,0
38377,39378,,0
38378,39379,,0
38379,39380,,0
38380,39381,,0
38381,39382,,0
38382,39383,,0
38383,39384,,0
38384,39385,,0
38385,39386,,0
38386,39387,,0
38387,39388,,0
38388,39389,,0
38389,39390,,0
38390,39391,,0
38391,39392,,0
38392,39393,,0
38393,39394,,0
38394,39395,,0
38395,39396,,0
38396,39397,,0
38397,39398,,0
38398,39399,,0
38399,39400,,0
38400,39401,,0
38401,39402,,0
38402,39403,,0
38403,39404,,0
38404,39405,,0
38405,39406,,0
38406,39407,,0
38407,39408,,0
38408,39409,5.0,0
38409,39410,,0
38410,39411,,0
38411,39412,,0
38412,39413,,0
38413,39414,,0
38414,39415,,0
38415,39416,,0
38416,39417,,0
38417,39418,,0
38418,39419,,0
38419,39420,,0
38420,39421,,0
38421,39422,,0
38422,39423,,0
38423,39424,,0
38424,39425,,0
38425,39426,,0
38426,39427,,0
38427,39428,,0
38428,39429,,0
38429,39430,,0
38430,39431,,0
38431,39432,,0
38432,39433,,0
38433,39434,,0
38434,39435,,0
38435,39436,,0
38436,39437,,0
38437,39438,,0
38438,39439,,0
38439,39440,,0
38440,39441,,0
38441,39442,,0
38442,39443,,0
38443,39444,,0
38444,39445,,0
38445,39446,,0
38446,39447,,0
38447,39448,,0
38448,39449,,0
38449,39450,5.0,0
38450,39451,,0
38451,39452,,0
38452,39453,,0
38453,39454,,0
38454,39455,,0
38455,39456,,0
38456,39457,,0
38457,39458,5.0,0
38458,39459,,0
38459,39460,,0
38460,39461,,0
38461,39462,,0
38462,39463,,0
38463,39464,,0
38464,39465,,0
38465,39466,,0
38466,39467,,0
38467,39468,,0
38468,39469,,0
38469,39470,,0
38470,39471,,0
38471,39472,,0
38472,39473,,0
38473,39474,,0
38474,39475,,0
38475,39476,,0
38476,39477,,0
38477,39478,,0
38478,39479,,0
38479,39480,,0
38480,39481,,0
38481,39482,,0
38482,39483,,0
38483,39484,,0
38484,39485,,0
38485,39486,,0
38486,39487,,0
38487,39488,,0
38488,39489,,0
38489,39490,,0
38490,39491,,0
38491,39492,,0
38492,39493,,0
38493,39494,,0
38494,39495,,0
38495,39496,,0
38496,39497,,0
38497,39498,,0
38498,39499,,0
38499,39500,,0
38500,39501,,0
38501,39502,,0
38502,39503,,0
38503,39504,,0
38504,39505,,0
38505,39506,,0
38506,39507,,0
38507,39508,,0
38508,39509,,0
38509,39510,,0
38510,39511,,0
38511,39512,,0
38512,39513,5.0,0
38513,39514,,0
38514,39515,,0
38515,39516,,0
38516,39517,,0
38517,39518,,0
38518,39519,,0
38519,39520,,0
38520,39521,,0
38521,39522,,0
38522,39523,,0
38523,39524,,0
38524,39525,,0
38525,39526,,0
38526,39527,,0
38527,39528,,0
38528,39529,,0
38529,39530,,0
38530,39531,,0
38531,39532,,0
38532,39533,,0
38533,39534,,0
38534,39535,,0
38535,39536,,0
38536,39537,,0
38537,39538,,0
38538,39539,,0
38539,39540,,0
38540,39541,,0
38541,39542,,0
38542,39543,,0
38543,39544,,0
38544,39545,,0
38545,39546,,0
38546,39547,,0
38547,39548,,0
38548,39549,5.0,0
38549,39550,,0
38550,39551,,0
38551,39552,,0
38552,39553,,0
38553,39554,,0
38554,39555,,0
38555,39556,,0
38556,39557,,0
38557,39558,,0
38558,39559,,0
38559,39560,,0
38560,39561,,0
38561,39562,,0
38562,39563,,0
38563,39564,,0
38564,39565,,0
38565,39566,,0
38566,39567,,0
38567,39568,,0
38568,39569,,0
38569,39570,,0
38570,39571,,0
38571,39572,,0
38572,39573,,0
38573,39574,,0
38574,39575,,0
38575,39576,,0
38576,39577,,0
38577,39578,,0
38578,39579,,0
38579,39580,,0
38580,39581,,0
38581,39582,,0
38582,39583,,0
38583,39584,,0
38584,39585,,0
38585,39586,5.0,0
38586,39587,,0
38587,39588,,0
38588,39589,,0
38589,39590,,0
38590,39591,,0
38591,39592,,0
38592,39593,,0
38593,39594,,0
38594,39595,,0
38595,39596,,0
38596,39597,,0
38597,39598,,0
38598,39599,,0
38599,39600,,0
38600,39601,,0
38601,39602,,0
38602,39603,,0
38603,39604,,0
38604,39605,,0
38605,39606,,0
38606,39607,,0
38607,39608,,0
38608,39609,,0
38609,39610,,0
38610,39611,,0
38611,39612,,0
38612,39613,5.0,0
38613,39614,,0
38614,39615,,0
38615,39616,,0
38616,39617,,0
38617,39618,,0
38618,39619,,0
38619,39620,,0
38620,39621,,0
38621,39622,,0
38622,39623,,0
38623,39624,,0
38624,39625,,0
38625,39626,,0
38626,39627,,0
38627,39628,,0
38628,39629,,0
38629,39630,,0
38630,39631,,0
38631,39632,,0
38632,39633,,0
38633,39634,,0
38634,39635,,0
38635,39636,,0
38636,39637,,0
38637,39638,,0
38638,39639,,0
38639,39640,,0
38640,39641,,0
38641,39642,,0
38642,39643,,0
38643,39644,,0
38644,39645,,0
38645,39646,,0
38646,39647,,0
38647,39648,,0
38648,39649,,0
38649,39650,,0
38650,39651,,0
38651,39652,,0
38652,39653,,0
38653,39654,,0
38654,39655,,0
38655,39656,,0
38656,39657,,0
38657,39658,5.0,0
38658,39659,,0
38659,39660,,0
38660,39661,,0
38661,39662,,0
38662,39663,,0
38663,39664,,0
38664,39665,,0
38665,39666,,0
38666,39667,,0
38667,39668,,0
38668,39669,,0
38669,39670,,0
38670,39671,4.0,0
38671,39672,,0
38672,39673,,0
38673,39674,,0
38674,39675,5.0,0
38675,39676,,0
38676,39677,,0
38677,39678,,0
38678,39679,,0
38679,39680,,0
38680,39681,,0
38681,39682,5.0,42
38682,39683,4.5,176
38683,39684,5.0,14
38684,39685,4.5,935
38685,39686,4.5,37
38686,39687,4.5,25
38687,39688,4.0,12
38688,39689,4.5,188
38689,39690,4.5,66
38690,39691,5.0,56
38691,39692,4.0,28
38692,39693,4.5,375
38693,39694,4.0,78
38694,39695,4.0,25
38695,39696,4.5,33
38696,39697,4.5,25
38697,39698,4.5,31
38698,39699,4.5,33
38699,39700,4.5,49
38700,39701,5.0,47
38701,39702,4.5,156
38702,39703,4.0,35
38703,39704,,0
38704,39705,5.0,18
38705,39706,4.0,33
38706,39707,4.5,4
38707,39708,5.0,4
38708,39709,4.5,29
38709,39710,5.0,23
38710,39711,4.5,33
38711,39712,4.5,7
38712,39713,4.5,4
38713,39714,5.0,2
38714,39715,5.0,0
38715,39716,,0
38716,39717,,0
38717,39718,,0
38718,39719,4.5,28
38719,39720,3.5,2
38720,39721,4.5,10
38721,39722,,0
38722,39723,,0
38723,39724,,0
38724,39725,,0
38725,39726,4.0,5
38726,39727,,0
38727,39728,,0
38728,39729,,0
38729,39730,5.0,2
38730,39731,4.0,8
38731,39732,,0
38732,39733,4.0,9
38733,39734,,0
38734,39735,,0
38735,39736,,0
38736,39737,,0
38737,39738,,0
38738,39739,,0
38739,39740,,0
38740,39741,4.5,5
38741,39742,,0
38742,39743,,0
38743,39744,5.0,0
38744,39745,,0
38745,39746,,0
38746,39747,,0
38747,39748,,0
38748,39749,,0
38749,39750,,0
38750,39751,,0
38751,39752,,0
38752,39753,,0
38753,39754,,0
38754,39755,,0
38755,39756,,0
38756,39757,,0
38757,39758,4.0,3
38758,39759,,0
38759,39760,4.0,8
38760,39761,3.0,0
38761,39762,,0
38762,39763,,0
38763,39764,,0
38764,39765,3.5,4
38765,39766,,0
38766,39767,,0
38767,39768,,0
38768,39769,,0
38769,39770,,0
38770,39771,4.0,0
38771,39772,5.0,0
38772,39773,,0
38773,39774,4.5,10
38774,39775,4.0,7
38775,39776,5.0,0
38776,39777,,0
38777,39778,5.0,5
38778,39779,3.0,2
38779,39780,4.5,2
38780,39781,4.5,10
38781,39782,3.0,0
38782,39783,5.0,0
38783,39784,4.5,5
38784,39785,,0
38785,39786,,0
38786,39787,,0
38787,39788,,0
38788,39789,,0
38789,39790,,0
38790,39791,,0
38791,39792,,0
38792,39793,,0
38793,39794,,0
38794,39795,,0
38795,39796,,0
38796,39797,,0
38797,39798,,0
38798,39799,4.5,13
38799,39800,5.0,0
38800,39801,5.0,2
38801,39802,5.0,0
38802,39803,,0
38803,39804,,0
38804,39805,,0
38805,39806,,0
38806,39807,,0
38807,39808,,0
38808,39809,4.0,5
38809,39810,,0
38810,39811,4.5,7
38811,39812,,0
38812,39813,,0
38813,39814,,0
38814,39815,,0
38815,39816,,0
38816,39817,,0
38817,39818,,0
38818,39819,,0
38819,39820,,0
38820,39821,,0
38821,39822,,0
38822,39823,,0
38823,39824,,0
38824,39825,,0
38825,39826,,0
38826,39827,,0
38827,39828,,0
38828,39829,,0
38829,39830,,0
38830,39831,,0
38831,39832,,0
38832,39833,,0
38833,39834,,0
38834,39835,,0
38835,39836,,0
38836,39837,,0
38837,39838,,0
38838,39839,4.5,4
38839,39840,,0
38840,39841,5.0,0
38841,39842,5.0,0
38842,39843,5.0,0
38843,39844,4.5,5
38844,39845,,0
38845,39846,4.5,3
38846,39847,4.0,0
38847,39848,3.5,2
38848,39849,,0
38849,39850,,0
38850,39851,4.5,2
38851,39852,4.5,3
38852,39853,,0
38853,39854,,0
38854,39855,4.5,3
38855,39856,,0
38856,39857,3.0,2
38857,39858,4.0,2
38858,39859,5.0,0
38859,39860,4.5,4
38860,39861,5.0,0
38861,39862,,0
38862,39863,5.0,0
38863,39864,4.5,2
38864,39865,,0
38865,39866,5.0,0
38866,39867,4.5,3
38867,39868,5.0,0
38868,39869,,0
38869,39870,,0
38870,39871,4.0,22
38871,39872,,0
38872,39873,,0
38873,39874,4.0,2
38874,39875,4.5,12
38875,39876,,0
38876,39877,4.5,3
38877,39878,,0
38878,39879,,0
38879,39880,,0
38880,39881,,0
38881,39882,,0
38882,39883,5.0,0
38883,39884,,0
38884,39885,5.0,0
38885,39886,,0
38886,39887,,0
38887,39888,,0
38888,39889,,0
38889,39890,,0
38890,39891,,0
38891,39892,5.0,0
38892,39893,4.0,2
38893,39894,4.0,0
38894,39895,,0
38895,39896,,0
38896,39897,4.5,4
38897,39898,4.0,5
38898,39899,4.0,2
38899,39900,,0
38900,39901,5.0,3
38901,39902,4.0,0
38902,39903,,0
38903,39904,,0
38904,39905,,0
38905,39906,,0
38906,39907,,0
38907,39908,,0
38908,39909,,0
38909,39910,,0
38910,39911,,0
38911,39912,,0
38912,39913,,0
38913,39914,,0
38914,39915,,0
38915,39916,,0
38916,39917,,0
38917,39918,4.5,2
38918,39919,4.0,0
38919,39920,5.0,0
38920,39921,3.5,3
38921,39922,5.0,0
38922,39923,,0
38923,39924,5.0,4
38924,39925,,0
38925,39926,4.5,3
38926,39927,,0
38927,39928,,0
38928,39929,,0
38929,39930,,0
38930,39931,,0
38931,39932,,0
38932,39933,,0
38933,39934,,0
38934,39935,,0
38935,39936,,0
38936,39937,,0
38937,39938,3.5,5
38938,39939,,0
38939,39940,5.0,0
38940,39941,5.0,2
38941,39942,5.0,0
38942,39943,4.5,2
38943,39944,,0
38944,39945,5.0,0
38945,39946,5.0,0
38946,39947,5.0,0
38947,39948,5.0,0
38948,39949,3.5,2
38949,39950,,0
38950,39951,4.0,0
38951,39952,5.0,0
38952,39953,,0
38953,39954,,0
38954,39955,,0
38955,39956,,0
38956,39957,5.0,0
38957,39958,,0
38958,39959,,0
38959,39960,,0
38960,39961,3.0,0
38961,39962,,0
38962,39963,4.0,0
38963,39964,,0
38964,39965,,0
38965,39966,,0
38966,39967,,0
38967,39968,,0
38968,39969,,0
38969,39970,,0
38970,39971,,0
38971,39972,,0
38972,39973,,0
38973,39974,,0
38974,39975,,0
38975,39976,,0
38976,39977,,0
38977,39978,,0
38978,39979,,0
38979,39980,,0
38980,39981,,0
38981,39982,,0
38982,39983,,0
